Kommun,Badplats,Provtid,Kvalitet,Siktdjup,Vattentemp,lat,long
Torsås,Badudden,2014-07-08,  Tjänligt,,  20,0,0
Torsås,Badudden,2014-07-22,  Tjänligt,,  21,5,0,0
Torsås,Badudden,2014-08-05,  Tjänligt,,  25,0,0
Gävle,Badviken(Tärnviken)-Limön,2014-07-21,  Tjänligt,,  19,7,0,0
Nacka,Bagarsjöbadet,2014-06-04,  Tjänligt,,  17,4,0,0
Nacka,Bagarsjöbadet,2014-07-02,  Tjänligt,,  17,8,0,0
Nacka,Bagarsjöbadet,2014-08-07,  Tjänligt,,  24,0,0
Nacka,Baggensuddsbadet,2014-06-17,  Tjänligt,,  13,4,0,0
Nacka,Baggensuddsbadet,2014-07-16,  Tjänligt,,  17,0,0
Nacka,Baggensuddsbadet,2014-08-13,  Tjänligt,,  21,5,0,0
Bollebygd,Ballasjön,2014-06-16,  Tjänligt,  > 1,4,  20,0,0
Bollebygd,Ballasjön,2014-06-30,  Tjänligt,  > 1,4,  17,0,0
Bollebygd,Ballasjön,2014-07-14,  Tjänligt,  > 1,4,  21,0,0
Bollebygd,Ballasjön,2014-08-04,  Tjänligt,  > 1,2,  22,5,0,0
Hässleholm,Ballingslövssjön,2014-06-10,  Tjänligt,  1,5,  21,0,0
Hässleholm,Ballingslövssjön,2014-07-16,  Tjänligt,  1,3,  21,0,0
Hässleholm,Ballingslövssjön,2014-07-30,  Tjänligt,  1,2,  23,0,0
Kristianstad,Balsby,2014-06-12,  Tjänligt,  < 1,  20,5,0,0
Kristianstad,Balsby,2014-06-23,  Tjänligt,,  19,0,0
Kristianstad,Balsby,2014-07-08,  Tjänligt,  < 1,  24,0,0
Kristianstad,Balsby,2014-07-21,  Tjänligt,  < 1,  26,0,0
Kristianstad,Balsby,2014-08-05,  Tjänligt,  < 1,  24,0,0
Kristianstad,Balsby,2014-08-18,  Tjänligt,,  18,0,0
Falun,Balungstrand, Övertänger,2014-06-12,  Tjänligt m. Anm.,,  16,0,0
Falun,Balungstrand, Övertänger,2014-06-19,  Tjänligt,,  16,0,0
Falun,Balungstrand, Övertänger,2014-07-17,  Tjänligt,,  21,0,0
Smedjebacken,Barken, Prästabadet,2014-05-30,  Tjänligt,,  17,0,0
Smedjebacken,Barken, Prästabadet,2014-07-16,  Tjänligt,  1,5,  22,0,0
Smedjebacken,Barken, Prästabadet,2014-07-29,  Tjänligt,,  24,5,0,0
Smedjebacken,Barken, Prästabadet,2014-08-12,  Tjänligt m. Anm.,,  22,0,0
Smedjebacken,Barken, Prästabadet,2014-08-26,  Tjänligt,,  17,0,0
Smedjebacken,Barken, Vads badplats,2014-07-16,  Tjänligt,  1,  21,0,0
Varberg,Barnens badstrand,2014-05-26,  Tjänligt,,  18,8,0,0
Varberg,Barnens badstrand,2014-06-16,  Tjänligt,  2,  16,5,0,0
Varberg,Barnens badstrand,2014-07-07,  Tjänligt,  2,  21,5,0,0
Varberg,Barnens badstrand,2014-07-28,  Tjänligt m. Anm.,,  23,4,0,0
Varberg,Barnens badstrand,2014-08-18,  Tjänligt,,  17,0,0
Tyresö,Barnsjöbadet,2014-06-18,  Tjänligt,  < 3,  17,0,0
Tyresö,Barnsjöbadet,2014-07-16,  Tjänligt,  < 2,  22,0,0
Tyresö,Barnsjöbadet,2014-08-13,  Tjänligt,  < 1,  23,0,0
